,Runs_scored_batting,balls faced,4s_batting,6s_batting,strikerate,Num_matches_batted,Name,Born,Age,Batting_Style,Bowling_Style,Playing_Role,National_Team,player_img,career_start,career_latest,Overs,Maindens,runs_given_baller,wickets_baller,economy_baller,dot_balls_baller,4s_baller,6s_baller,wides_baller,NB_baller,Num_matches_bowled,catches,stumps,batting_average,Playing_Role_New,boundary_perc,Rank,Combined_Rank,Is_Captain
257,10.0,31.0,0.0,0.0,30.95,3.0,Mohammad Naim,"August 22, 1999, Dhaka South",23y 347d,Left hand Bat,,Opening Batter,Bangladesh,,2019,2023,,,,,,,,,,,,4.0,0.0,3.3333333333333335,Top order Batter,0.0,5.0,13.546666666666667,
258,2581.0,3098.0,194.0,31.0,79.52132352941176,68.0,Mushfiqur Rahim,"May 09, 1987, Bogra",36y 87d,Right hand Bat,,Wicketkeeper Batter,Bangladesh,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e4/Mushfiqur_Rahim_2018_%28cropped%29.jpg/220px-Mushfiqur_Rahim_2018_%28cropped%29.jpg,2005,2023,,,,,,,,,,,,217.0,54.0,37.955882352941174,Wicketkeeper Batter,7.262750161394448,1.0,89.44316176470589,
259,1978.0,2227.0,214.0,33.0,65.65627118644068,59.0,Litton Das,"October 13, 1994, Dinajpur",28y 295d,Right hand Bat,Right arm Offbreak,Wicketkeeper Batter,Bangladesh,https://upload.wikimedia.org/wikipedia/commons/thumb/6/69/Liton_Das_%283%29_%28cropped%29.jpg/220px-Liton_Das_%283%29_%28cropped%29.jpg,2015,2023,,,,,,,,,,,,47.0,3.0,33.52542372881356,Wicketkeeper Batter,11.091154018859452,2.0,39.75450847457627,
260,97.0,104.0,11.0,1.0,91.21999999999998,3.0,Nurul Hasan,"November 21, 1993, Khulna",29y 256d,Right hand Bat,,Wicketkeeper Batter,Bangladesh,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bb/Saiyid_Nurul_Hasan_16.jpg/220px-Saiyid_Nurul_Hasan_16.jpg,2016,2022,,,,,,,,,,,,4.0,3.0,32.333333333333336,Wicketkeeper Batter,11.538461538461538,3.0,38.465999999999994,
261,304.0,334.0,31.0,11.0,84.30428571428571,14.0,Anamul Haque,"December 16, 1992, Kushtia, Khulna",30y 231d,Right hand Bat,,Wicketkeeper Batter,Bangladesh,,2012,2022,,,,,,,,,,,,12.0,0.0,21.714285714285715,Wicketkeeper Batter,12.574850299401197,4.0,34.205571428571425,
262,2146.0,3005.0,199.0,23.0,61.77525423728813,59.0,Rahmat Shah,"July 06, 1993, Paktia",30y 29d,Right hand Bat,Legbreak Googly,Batting Allrounder,Afghanistan,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c3/Rahmat_Shah.jpg/220px-Rahmat_Shah.jpg,2013,2023,32.0,1.0,194.0,4.0,6.956153846153847,99.0,19.0,6.0,4.0,1.0,13.0,24.0,0.0,36.3728813559322,Batting Allrounder,7.387687188019967,1.0,29.402599763106686,
263,109.0,163.0,12.0,2.0,56.32448275862069,29.0,Mujeeb Ur Rahman,"March 28, 2001, Khost",22y 129d,Right hand Bat,Right arm Offbreak,Bowler,Afghanistan,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e1/Mujeeb_Ur_Rahman_celebrating.jpg/220px-Mujeeb_Ur_Rahman_celebrating.jpg,2017,2023,498.5,31.0,2039.0,79.0,4.235964912280702,1819.0,150.0,32.0,72.0,1.0,57.0,10.0,0.0,3.7586206896551726,Bowler,8.588957055214724,1.0,47.49442948850694,
264,7.0,29.0,1.0,0.0,15.032857142857143,7.0,Fazalhaq Farooqi,"September 22, 2000, Baghlan",22y 316d,Right hand Bat,Left arm Fast medium,Bowler,Afghanistan,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2a/Fazalhaq_Farooqi.jpg/220px-Fazalhaq_Farooqi.jpg,2021,2023,118.9,8.0,610.0,27.0,5.115,450.0,74.0,7.0,33.0,1.0,16.0,1.0,0.0,1.0,Bowler,3.4482758620689653,2.0,16.27820136852395,
265,19.0,27.0,0.0,1.0,75.23666666666666,3.0,Fareed Ahmad,"August 10, 1994, Nangarahar",28y 359d,Left hand Bat,Left arm Fast medium,Bowler,Afghanistan,,2014,2023,67.0,4.0,312.0,14.0,4.86,236.0,27.0,4.0,12.0,0.0,9.0,3.0,0.0,6.333333333333333,Bowler,3.7037037037037033,3.0,8.48230452674897,
266,21.0,28.0,3.0,0.0,106.66999999999999,4.0,Naveen-ul-Haq,"September 23, 1999, Kabul",23y 315d,Right hand Bat,Right arm Medium fast,Bowler,Afghanistan,,2016,2023,43.1,1.0,245.0,12.0,5.686,142.0,25.0,5.0,8.0,2.0,5.0,2.0,0.0,5.25,Bowler,10.714285714285714,4.0,7.270348223707351,
267,6.0,13.0,0.0,0.0,33.333333333333336,3.0,Yamin Ahmadzai,"July 25, 1992, Laghman",31y 10d,Right hand Bat,Right arm Medium fast,Bowler,Afghanistan,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0a/Yamin_Ahmadzai.jpg/220px-Yamin_Ahmadzai.jpg,2015,2023,38.4,2.0,214.0,5.0,5.816,134.0,31.0,1.0,9.0,0.0,5.0,4.0,0.0,2.0,Bowler,0.0,5.0,3.068775790921596,
268,,,,,,,Qais Ahmad,"August 15, 2000, Nangarhar",22y 354d,Right hand Bat,Legbreak,Bowler,Afghanistan,,2019,2022,7.4,0.0,32.0,3.0,4.17,31.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,,Bowler,,6.0,1.8959232613908872,
269,,,,,,,Zahir Khan,"December 20, 1998",24y 227d,Left hand Bat,Left arm Wrist spin,Bowler,Afghanistan,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1d/Zaheer_Khan.jpg/220px-Zaheer_Khan.jpg,2019,2023,10.0,0.0,55.0,2.0,5.5,30.0,5.0,0.0,5.0,0.0,1.0,0.0,0.0,,Bowler,,7.0,1.2727272727272727,
270,5.0,8.0,0.0,0.0,121.425,2.0,Noor Ahmad,"January 03, 2005",18y 213d,Right hand Bat,Left arm Wrist spin,Bowler,Afghanistan,,2022,2023,21.0,0.0,156.0,2.0,7.506666666666667,48.0,15.0,2.0,10.0,2.0,3.0,1.0,0.0,2.5,Bowler,0.0,8.0,1.2532859680284192,
271,5.0,30.0,1.0,0.0,16.66,1.0,Zia-ur-Rehman,"December 30, 1997",25y 217d,Right hand Bat,Slow Left arm Orthodox,Bowler,Afghanistan,,2023,2023,3.3,0.0,22.0,0.0,6.28,7.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,Bowler,3.3333333333333335,9.0,0.06369426751592357,
272,4.0,20.0,0.0,0.0,20.0,1.0,Abdul Rahman,"November 22, 2001",21y 255d,Right hand Bat,Right arm Fast medium,Bowler,Afghanistan,,2023,2023,4.0,0.0,27.0,0.0,6.75,9.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,Bowler,0.0,10.0,0.05925925925925926,
273,,,,,,,Mohammad Saleem,"September 09, 2002, Baghlan",20y 329d,Right hand Bat,Right arm Fast,Bowler,Afghanistan,,2022,2023,10.2,0.0,70.0,0.0,6.98,38.0,7.0,1.0,8.0,1.0,2.0,1.0,0.0,,Bowler,,11.0,0.05730659025787965,
274,86.0,126.0,7.0,2.0,62.69333333333333,3.0,Riaz Hassan,"November 07, 2002, Nangarhar",20y 270d,Right hand Bat,,,Afghanistan,,2022,2022,,,,,,,,,,,,0.0,0.0,28.666666666666668,Bowler,7.142857142857142,,,
275,637.0,570.0,54.0,25.0,95.90674418604651,43.0,Rashid Khan,"September 20, 1998, Nangarhar",24y 318d,Right hand Bat,Legbreak Googly,Bowling Allrounder,Afghanistan,https://upload.wikimedia.org/wikipedia/commons/thumb/7/71/Rashid_Khan.jpg/220px-Rashid_Khan.jpg,2015,2023,485.8,15.0,2080.0,97.0,4.262222222222222,1659.0,141.0,31.0,61.0,0.0,54.0,27.0,0.0,14.813953488372093,Bowling Allrounder,13.859649122807017,1.0,59.47846721390983,
276,1050.0,1279.0,70.0,27.0,80.20808510638298,47.0,Mohammad Nabi,"January 01, 1985, Loger, Afghanistan",38y 215d,Right hand Bat,Right arm Offbreak,Bowling Allrounder,Afghanistan,https://upload.wikimedia.org/wikipedia/commons/thumb/4/49/Mohammad_Nabi-Australia.jpg/220px-Mohammad_Nabi-Australia.jpg,2009,2023,440.7,19.0,1906.0,60.0,4.539444444444444,1420.0,102.0,38.0,34.0,4.0,54.0,61.0,0.0,22.340425531914892,Bowling Allrounder,7.584050039093042,2.0,43.3521512119926,
277,706.0,985.0,66.0,8.0,70.10722222222222,36.0,Gulbadin Naib,"June 04, 1991, Logar, Afghanistan",32y 61d,Right hand Bat,Right arm Medium fast,Bowling Allrounder,Afghanistan,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fc/Gulbadin_Naib.jpg/220px-Gulbadin_Naib.jpg,2011,2023,270.3,4.0,1535.0,41.0,5.72390243902439,789.0,128.0,28.0,42.0,9.0,41.0,22.0,0.0,19.61111111111111,Bowling Allrounder,7.5126903553299496,3.0,33.890328461451055,
278,121.0,165.0,10.0,4.0,62.00142857142857,7.0,Azmatullah Omarzai,"March 24, 2000",23y 133d,Right hand Bat,Right arm Medium fast,Bowling Allrounder,Afghanistan,,2021,2023,67.0,1.0,342.0,6.0,5.239999999999999,211.0,35.0,1.0,15.0,0.0,12.0,2.0,0.0,17.285714285714285,Bowling Allrounder,8.484848484848486,4.0,19.386180479825516,
279,209.0,337.0,13.0,2.0,66.43923076923078,13.0,Samiullah Shinwari,"December 31, 1987, Nangrahar, Afghanistan",35y 216d,Right hand Bat,Legbreak,Bowling Allrounder,Afghanistan,,2009,2022,21.0,0.0,113.0,1.0,6.25,59.0,6.0,3.0,1.0,0.0,4.0,21.0,0.0,16.076923076923077,Bowling Allrounder,4.451038575667656,5.0,18.6155,
280,48.0,79.0,3.0,1.0,43.44285714285714,7.0,Sharafuddin Ashraf,"January 10, 1995",28y 206d,Right hand Bat,Slow Left arm Orthodox,Bowling Allrounder,Afghanistan,,2014,2022,99.0,4.0,412.0,8.0,4.1378571428571425,342.0,30.0,6.0,2.0,0.0,14.0,5.0,0.0,6.857142857142857,Bowling Allrounder,5.063291139240507,6.0,14.418929866094548,
281,1.0,3.0,0.0,0.0,33.33,1.0,Shahidullah,"February 06, 1999, Khost",24y 179d,Left hand Bat,Slow Left arm Orthodox,Bowling Allrounder,Afghanistan,,2021,2022,3.0,0.0,16.0,0.0,5.33,8.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,Bowling Allrounder,0.0,7.0,8.488785178236396,
282,1309.0,1404.0,117.0,36.0,93.05191489361704,47.0,Najibullah Zadran,"February 28, 1993, Logar",30y 157d,Left hand Bat,Right arm Offbreak,Middle order Batter,Afghanistan,,2012,2023,,,,,,,,,,,,39.0,0.0,27.851063829787233,Middle order Batter,10.897435897435898,1.0,47.2806361156574,
283,112.0,156.0,11.0,0.0,54.69,6.0,Nasir Jamal,"December 21, 1993, Afghanistan",29y 226d,Right hand Bat,"Right arm Offbreak, Legbreak Googly",Middle order Batter,Afghanistan,,2014,2023,,,,,,,,,,,,4.0,0.0,18.666666666666668,Middle order Batter,7.051282051282051,2.0,28.951756410256408,
284,749.0,874.0,76.0,10.0,68.17571428571429,14.0,Ibrahim Zadran,"December 12, 2001, Khost",21y 235d,Right hand Bat,Right arm Medium fast,Opening Batter,Afghanistan,,2019,2023,,,,,,,,,,,,3.0,0.0,53.5,Top order Batter,9.839816933638444,1.0,48.455239947695325,
285,294.0,366.0,33.0,12.0,79.34933333333333,15.0,Hazratullah Zazai,"March 23, 1998, Paktia",25y 134d,Left hand Bat,Slow Left arm Orthodox,Opening Batter,Afghanistan,,2016,2023,,,,,,,,,,,,3.0,0.0,19.6,Top order Batter,12.295081967213115,2.0,41.67350382513661,
286,277.0,376.0,37.0,4.0,67.18538461538462,13.0,Ihsanullah,"December 28, 1997, Khost",25y 219d,Right hand Bat,,Top order Batter,Afghanistan,,2017,2022,,,,,,,,,,,,5.0,0.0,21.307692307692307,Top order Batter,10.904255319148938,3.0,37.057909983633394,
287,1263.0,1847.0,113.0,9.0,61.52439024390244,41.0,Hashmatullah Shahidi,"November 04, 1994, Logar",28y 273d,Left hand Bat,Right arm Offbreak,Top order Batter,Afghanistan,,2013,2023,,,,,,,,,,,,13.0,0.0,30.804878048780488,Top order Batter,6.60530590146183,4.0,37.042789889999604,Yes
288,24.0,58.0,2.0,0.0,21.05,2.0,Usman Ghani,"November 20, 1996",26y 257d,Right hand Bat,,Opening Batter,Afghanistan,,2014,2023,,,,,,,,,,,,3.0,0.0,12.0,Top order Batter,3.4482758620689653,5.0,13.482068965517241,
289,779.0,896.0,68.0,33.0,78.51190476190476,21.0,Rahmanullah Gurbaz,"November 28, 2001",21y 249d,Right hand Bat,,Wicketkeeper Batter,Afghanistan,,2019,2023,,,,,,,,,,,,14.0,2.0,37.095238095238095,Wicketkeeper Batter,11.272321428571429,1.0,37.88214285714285,
290,250.0,204.0,17.0,17.0,109.101,10.0,Liam Livingstone,"August 04, 1993, Barrow-in-Furness, Cumberland",30y ,Right hand Bat,"Right arm Offbreak, Legbreak",Batting Allrounder,England,,2017,2022,24.0,1.0,136.0,6.0,5.626666666666666,62.0,9.0,2.0,2.0,0.0,6.0,6.0,0.0,25.0,Batting Allrounder,16.666666666666664,1.0,40.74191666666666,
291,1274.0,1404.0,107.0,36.0,84.93166666666667,36.0,Ben Stokes,"June 04, 1991, Christchurch, Canterbury, New Zealand",32y 61d,Left hand Bat,Right arm Fast medium,Batting Allrounder,England,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/BEN_STOKES_%2811704837023%29_%28cropped%29.jpg/220px-BEN_STOKES_%2811704837023%29_%28cropped%29.jpg,2011,2023,184.5,3.0,1099.0,21.0,5.905405405405405,478.0,91.0,17.0,32.0,5.0,37.0,49.0,0.0,35.388888888888886,Batting Allrounder,10.185185185185185,2.0,40.69587962962963,
292,331.0,385.0,26.0,5.0,78.69828571428572,35.0,Adil Rashid,"February 17, 1988, Bradford, Yorkshire",35y 168d,Right hand Bat,Legbreak,Bowler,England,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a3/1_13_Adil_Rashid_%28cropped%29.jpg/220px-1_13_Adil_Rashid_%28cropped%29.jpg,2009,2023,584.3,6.0,3354.0,104.0,5.8006153846153845,1555.0,201.0,98.0,46.0,3.0,65.0,40.0,0.0,9.457142857142857,Bowler,8.051948051948052,1.0,62.46895820072141,
293,35.0,53.0,3.0,0.0,47.70923076923077,13.0,Mark Wood,"January 11, 1990, Ashington, Northumberland",33y 205d,Right hand Bat,Right arm Fast,Bowler,England,,2015,2023,329.4,12.0,1794.0,50.0,5.465897435897436,1057.0,179.0,28.0,60.0,2.0,39.0,13.0,0.0,2.6923076923076925,Bowler,5.660377358490567,2.0,30.073181029225502,
294,32.0,48.0,3.0,0.0,78.69090909090909,11.0,Jofra Archer,"April 01, 1995, Bridgetown, Barbados",28y 125d,Right hand Bat,Right arm Fast,Bowler,England,https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Jofra_Archer_%283%29.jpg/220px-Jofra_Archer_%283%29.jpg,2019,2023,185.1,12.0,907.0,41.0,4.819,675.0,82.0,17.0,37.0,6.0,20.0,6.0,0.0,2.909090909090909,Bowler,6.25,3.0,24.68300477277443,
295,11.0,20.0,0.0,1.0,50.712,5.0,Reece Topley,"February 21, 1994, Ipswich, Suffolk",29y 164d,Right hand Bat,Left arm Fast medium,Bowler,England,https://upload.wikimedia.org/wikipedia/commons/3/34/Reece_Topley_%28cropped%29.png,2015,2023,85.7,8.0,448.0,17.0,5.171818181818182,296.0,51.0,7.0,9.0,1.0,11.0,5.0,0.0,2.2,Bowler,5.0,4.0,10.277342239409386,
296,20.0,31.0,2.0,0.0,65.0,2.0,Saqib Mahmood,"February 25, 1997, Birmingham, Warwickshire",26y 160d,Right hand Bat,Right arm Fast medium,Bowler,England,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e1/2_20_Saqib_Mahmood.jpg/220px-2_20_Saqib_Mahmood.jpg,2019,2023,69.5,5.0,320.0,14.0,4.4575,256.0,38.0,3.0,7.0,1.0,8.0,1.0,0.0,10.0,Bowler,6.451612903225806,5.0,8.489736399326977,
297,77.0,97.0,7.0,0.0,85.03833333333334,6.0,Brydon Carse,"July 31, 1995, Port Elizabeth, Cape Province",28y 4d,Right hand Bat,Right arm Fast,Bowler,England,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ad/1_24_Brydon_Carse.jpg/220px-1_24_Brydon_Carse.jpg,2021,2022,67.4,0.0,382.0,12.0,5.882222222222222,206.0,32.0,7.0,10.0,2.0,9.0,1.0,0.0,12.833333333333334,Bowler,7.216494845360824,6.0,7.268001511144692,
298,14.0,17.0,2.0,0.0,62.1425,4.0,Olly Stone,"October 09, 1993, Norwich, Norfolk",29y 299d,Right hand Bat,Right arm Fast,Bowler,England,,2018,2023,53.0,2.0,317.0,8.0,6.078571428571428,166.0,29.0,8.0,9.0,0.0,7.0,0.0,0.0,3.5,Bowler,11.76470588235294,7.0,4.865804935370153,
299,7.0,8.0,1.0,0.0,87.5,1.0,Matt Parkinson,"October 24, 1996, Bolton, Lancashire",26y 284d,Right hand Bat,Legbreak,Bowler,England,,2019,2022,32.4,0.0,188.0,5.0,5.6375,93.0,12.0,6.0,2.0,0.0,4.0,1.0,0.0,7.0,Bowler,12.5,8.0,3.070953436807095,
300,15.0,23.0,0.0,0.0,59.25666666666666,3.0,Chris Jordan,"October 04, 1988, Barbados",34y 304d,Right hand Bat,Right arm Fast medium,Bowler,England,,2013,2023,21.0,0.0,139.0,2.0,6.583333333333333,54.0,11.0,4.0,6.0,0.0,3.0,19.0,0.0,5.0,Bowler,0.0,9.0,1.2607594936708861,
301,,,,,,,David Payne,"February 15, 1991, Poole, Dorset",32y 170d,Right hand Bat,Left arm Fast medium,Bowler,England,,2022,2022,9.0,1.0,38.0,1.0,4.22,34.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,,Bowler,,10.0,0.6947867298578199,
302,3.0,4.0,0.0,0.0,75.0,1.0,Matthew Potts,"October 29, 1998, Sunderland, Co Durham",24y 279d,Right hand Bat,Right arm Fast medium,Bowler,England,https://upload.wikimedia.org/wikipedia/commons/thumb/7/79/1_04_Matthew_Potts.jpg/220px-1_04_Matthew_Potts.jpg,2022,2023,4.0,0.0,33.0,0.0,8.25,12.0,5.0,0.0,3.0,0.0,1.0,0.0,0.0,3.0,Bowler,0.0,11.0,0.04848484848484849,
303,552.0,588.0,45.0,11.0,86.8951724137931,29.0,Chris Woakes,"March 02, 1989, Birmingham, Warwickshire",34y 155d,Right hand Bat,Right arm Fast medium,Bowling Allrounder,England,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fe/Chris_Woakes_2022.jpg/220px-Chris_Woakes_2022.jpg,2011,2023,337.7,20.0,1812.0,64.0,5.4487499999999995,1136.0,188.0,38.0,35.0,2.0,40.0,47.0,0.0,19.03448275862069,Bowling Allrounder,9.523809523809524,1.0,46.082299878966225,
304,411.0,418.0,40.0,12.0,101.021,20.0,David Willey,"February 28, 1990, Northampton",33y 157d,Left hand Bat,Left arm Fast medium,Bowling Allrounder,England,,2015,2023,247.6,13.0,1346.0,46.0,5.2867741935483865,812.0,137.0,20.0,53.0,1.0,31.0,26.0,0.0,20.55,Bowling Allrounder,12.440191387559809,2.0,43.466995377997435,
305,868.0,983.0,69.0,30.0,83.15551020408164,49.0,Moeen Ali,"June 18, 1987, Birmingham",36y 47d,Left hand Bat,Right arm Offbreak,Bowling Allrounder,England,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d1/2018.01.06.17.47.32-Moeen_Ali_%2838876905344%29_%28cropped%29.jpg/220px-2018.01.06.17.47.32-Moeen_Ali_%2838876905344%29_%28cropped%29.jpg,2014,2023,438.1,6.0,2397.0,50.0,5.842586206896552,1146.0,144.0,59.0,12.0,1.0,58.0,42.0,0.0,17.714285714285715,Bowling Allrounder,10.071210579857578,3.0,40.11165324671492,
306,318.0,330.0,20.0,17.0,93.153125,16.0,Sam Curran,"June 03, 1998, Northampton",25y 62d,Left hand Bat,Left arm Medium fast,Bowling Allrounder,England,,2018,2023,148.7,7.0,883.0,26.0,5.922,443.0,84.0,14.0,24.0,4.0,20.0,5.0,0.0,19.875,Bowling Allrounder,11.212121212121213,4.0,34.42643981129686,
307,10.0,10.0,1.0,0.0,100.0,1.0,Luke Wood,"August 02, 1995, Sheffield, Yorkshire",28y 2d,Left hand Bat,Left arm Fast medium,Bowling Allrounder,England,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b2/Luke_Wood.jpg/220px-Luke_Wood.jpg,2022,2022,10.0,0.0,59.0,0.0,5.9,29.0,8.0,0.0,1.0,0.0,1.0,0.0,0.0,10.0,Bowling Allrounder,10.0,5.0,26.050847457627118,
308,53.0,61.0,4.0,1.0,88.665,4.0,Liam Dawson,"March 01, 1990, Swindon, Wiltshire",33y 156d,Right hand Bat,Slow Left arm Orthodox,Bowling Allrounder,England,,2016,2022,36.0,0.0,214.0,3.0,5.7825,85.0,14.0,4.0,1.0,0.0,4.0,2.0,0.0,13.25,Bowling Allrounder,8.19672131147541,6.0,24.59313067444877,
309,68.0,76.0,4.0,1.0,77.35799999999999,5.0,Craig Overton,"April 10, 1994, Barnstaple, Devon",29y 116d,Right hand Bat,Right arm Medium fast,Bowling Allrounder,England,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e2/Craig_Overton.jpg/220px-Craig_Overton.jpg,2017,2022,51.2,2.0,291.0,5.0,5.8,162.0,29.0,5.0,6.0,0.0,7.0,4.0,0.0,13.6,Bowling Allrounder,6.578947368421052,7.0,22.501224137931032,
310,27.0,35.0,3.0,1.0,54.435,2.0,Will Jacks,"November 21, 1998, Chertsey, Surrey",24y 256d,Right hand Bat,Right arm Offbreak,Bowling Allrounder,England,,2022,2023,11.0,0.0,45.0,1.0,4.05,37.0,4.0,0.0,1.0,0.0,2.0,0.0,0.0,13.5,Bowling Allrounder,11.428571428571429,8.0,15.382824074074074,
311,2.0,7.0,0.0,0.0,28.57,1.0,Rehan Ahmed,"August 13, 2004, Nottingham",18y 356d,Right hand Bat,Legbreak Googly,Bowling Allrounder,England,https://upload.wikimedia.org/wikipedia/commons/thumb/4/43/3_57_Rehan_Ahmed.jpg/220px-3_57_Rehan_Ahmed.jpg,2022,2023,10.0,0.0,62.0,1.0,6.2,21.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,Bowling Allrounder,0.0,9.0,7.740887096774194,
312,1886.0,1894.0,168.0,70.0,84.57423076923077,52.0,Eoin Morgan,"September 10, 1986, Dublin",36y 328d,Left hand Bat,Right arm Medium,Middle order Batter,England,https://upload.wikimedia.org/wikipedia/commons/thumb/9/92/Eoin_Morgan_2.jpg/220px-Eoin_Morgan_2.jpg,2006,2022,,,,,,,,,,,,87.0,0.0,36.26923076923077,Middle order Batter,12.565997888067582,1.0,48.43533419299813,
313,86.0,87.0,8.0,4.0,57.77333333333333,3.0,Harry Brook,"February 22, 1999, Keighley, Yorkshire",24y 163d,Right hand Bat,Right arm Medium,Batter,England,,2022,2023,,,,,,,,,,,,0.0,0.0,28.666666666666668,Middle order Batter,13.793103448275861,2.0,35.87928735632184,
314,2605.0,2438.0,306.0,60.0,84.21467741935483,62.0,Jason Roy,"July 21, 1990, Durban, South Africa",33y 14d,Right hand Bat,,Opening Batter,England,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ed/Jason_Roy_with_the_Sydney_Sixers.jpg/220px-Jason_Roy_with_the_Sydney_Sixers.jpg,2014,2023,,,,,,,,,,,,46.0,0.0,42.016129032258064,Top order Batter,15.01230516817063,1.0,52.14459242107491,
315,97.0,85.0,14.0,0.0,76.89999999999999,3.0,Zak Crawley,"February 03, 1998, Bromley, Kent",25y 182d,Right hand Bat,Right arm Offbreak,Top order Batter,England,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5a/1_03_Zak_Crawley_%28cropped%29.jpg/220px-1_03_Zak_Crawley_%28cropped%29.jpg,2019,2023,,,,,,,,,,,,4.0,0.0,32.333333333333336,Top order Batter,16.470588235294116,2.0,46.1943137254902,
316,2182.0,2517.0,165.0,12.0,73.764,55.0,Joe Root,"December 30, 1990, Sheffield, Yorkshire",32y 217d,Right hand Bat,"Right arm Offbreak, Legbreak",Top order Batter,England,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2c/HIP1146_%2832217434933%29_%28Joe_Root_cropped%29.jpg/220px-HIP1146_%2832217434933%29_%28Joe_Root_cropped%29.jpg,2012,2023,76.5,0.0,462.0,7.0,7.405789473684211,180.0,31.0,10.0,7.0,1.0,19.0,78.0,0.0,39.67272727272727,Top order Batter,7.032181168057211,3.0,45.149099837468846,
317,562.0,606.0,63.0,12.0,73.171875,16.0,Alex Hales,"January 03, 1989, Hillingdon, Middlesex",34y 213d,Right hand Bat,Right arm Medium,Opening Batter,England,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5e/Alex_Hales_2.JPG/220px-Alex_Hales_2.JPG,2011,2022,,,,,,,,,,,,27.0,0.0,35.125,Top order Batter,12.376237623762377,4.0,44.65655940594059,
318,512.0,580.0,64.0,3.0,79.22111111111111,18.0,James Vince,"March 14, 1991, Cuckfield, Sussex",32y 143d,Right hand Bat,Right arm Medium,Batter,England,https://upload.wikimedia.org/wikipedia/commons/thumb/8/88/James_Vince_2023.jpg/220px-James_Vince_2023.jpg,2015,2023,7.0,0.0,38.0,1.0,5.58,22.0,4.0,0.0,1.0,0.0,2.0,10.0,0.0,28.444444444444443,Top order Batter,11.551724137931034,5.0,44.53193103448276,
319,769.0,826.0,65.0,19.0,62.041111111111114,18.0,Dawid Malan,"September 03, 1987, Roehampton, England",35y 335d,Left hand Bat,Legbreak,Top order Batter,England,https://upload.wikimedia.org/wikipedia/commons/thumb/4/46/3_03_Malan_continues.jpg/220px-3_03_Malan_continues.jpg,2017,2023,1.9,0.0,17.0,1.0,7.02,9.0,1.0,1.0,0.0,0.0,2.0,7.0,0.0,42.72222222222222,Top order Batter,10.16949152542373,6.0,42.311595103578156,
320,23.0,42.0,1.0,0.0,40.833333333333336,3.0,Ben Duckett,"October 17, 1994, Farnborough, Kent",28y 291d,Left hand Bat,Right arm Offbreak,Top order Batter,England,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fd/3_31_Another_four_%28Ben_Duckett_cropped%29.jpg/220px-3_31_Another_four_%28Ben_Duckett_cropped%29.jpg,2016,2023,,,,,,,,,,,,3.0,0.0,7.666666666666667,Top order Batter,2.380952380952381,7.0,19.611904761904764,
321,2142.0,1815.0,162.0,84.0,102.06272727272727,55.0,Jos Buttler,"September 08, 1990, Taunton, Somerset",32y 330d,Right hand Bat,,Wicketkeeper Batter,England,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b2/Jos_Buttler_2017.jpg/220px-Jos_Buttler_2017.jpg,2011,2023,,,,,,,,,,,,204.0,34.0,38.945454545454545,Wicketkeeper Batter,13.553719008264462,1.0,89.90245454545455,
322,2617.0,2404.0,308.0,77.0,97.6280701754386,57.0,Jonny Bairstow,"September 26, 1989, Bradford, Yorkshire",33y 312d,Right hand Bat,Right arm Medium,Wicketkeeper Batter,England,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fe/20150621-Jonny-Bairstow.jpg/220px-20150621-Jonny-Bairstow.jpg,2011,2023,,,,,,,,,,,,48.0,3.0,45.91228070175438,Wicketkeeper Batter,16.01497504159734,2.0,53.26210526315789,
